epoch,train_total,train_one_step,train_rollout,valid_1step_mean_per_field,valid_1step_sqrt_mean_mse_over_mean_var,valid_1step_sqrt_sum_mse_over_sum_var,valid_1step_per_field,valid_rollout_mean_per_field,valid_rollout_sqrt_mean_mse_over_mean_var,valid_rollout_sqrt_sum_mse_over_sum_var,valid_rollout_per_field
11,0.0477281452000282,0.02792700681941095,0.03376464172317063,0.3174334764480591,0.3340073525905609,0.3340073823928833,"[0.1654798686504364, 0.4028216302394867, 0.329751193523407, 0.37168118357658386]",0.36817628145217896,0.38605108857154846,0.38605111837387085,"[0.20230379700660706, 0.45939210057258606, 0.37469929456710815, 0.43630990386009216]"
12,0.04660728756981257,0.02699390780753137,0.033110333542751225,0.3186952769756317,0.3352852463722229,0.3352852761745453,"[0.16648109257221222, 0.4049382209777832, 0.3312157392501831, 0.3721460700035095]",0.3688352704048157,0.38660943508148193,0.3866094648838043,"[0.20319338142871857, 0.46064040064811707, 0.37620970606803894, 0.43529748916625977]"
13,0.04647819811465047,0.02674814506519771,0.03310412529803126,0.32369229197502136,0.3412948250770569,0.3412948548793793,"[0.16687285900115967, 0.4180704653263092, 0.33378711342811584, 0.3760387897491455]",0.3732421398162842,0.3917168378829956,0.3917168378829956,"[0.20485277473926544, 0.4714953899383545, 0.376790314912796, 0.43983006477355957]"
14,0.040106454987439984,0.02351308459235492,0.02834991254705064,0.3214232921600342,0.33853015303611755,0.33853015303611755,"[0.1667492389678955, 0.40985536575317383, 0.3314797878265381, 0.3776087164878845]",0.3710559606552124,0.3891429007053375,0.3891429305076599,"[0.20412014424800873, 0.4638558328151703, 0.3760581314563751, 0.44018980860710144]"
15,0.037882301375164205,0.022200966068933195,0.0267818182041917,0.31987249851226807,0.33681803941726685,0.33681806921958923,"[0.16676673293113708, 0.41108235716819763, 0.33093133568763733, 0.37070953845977783]",0.3700753152370453,0.3879093527793884,0.3879093825817108,"[0.20425856113433838, 0.4647229015827179, 0.37733638286590576, 0.43398338556289673]"
16,0.03877900634621475,0.02240402467249415,0.027576993996757424,0.32034897804260254,0.3372683525085449,0.3372683525085449,"[0.16592849791049957, 0.4076788127422333, 0.33338385820388794, 0.3744046688079834]",0.3689729571342468,0.38641586899757385,0.38641589879989624,"[0.20466674864292145, 0.4588201940059662, 0.37733691930770874, 0.4350679814815521]"
17,0.03396086978459682,0.01999736570226949,0.02396218687181425,0.3248928487300873,0.3424345552921295,0.3424345552921295,"[0.1671198159456253, 0.41706719994544983, 0.33694958686828613, 0.37843480706214905]",0.3728434443473816,0.39109426736831665,0.39109429717063904,"[0.2048989236354828, 0.46930381655693054, 0.3783474862575531, 0.4388234615325928]"
18,0.03379407336596338,0.019729474585846805,0.023929335927727235,0.3210277855396271,0.33789822459220886,0.33789822459220886,"[0.16604694724082947, 0.40589118003845215, 0.3349599838256836, 0.3772130310535431]",0.36899513006210327,0.3865918517112732,0.3865918517112732,"[0.20398372411727905, 0.45885515213012695, 0.376792848110199, 0.4363488256931305]"
19,0.029925658567929662,0.01778245424680042,0.02103443136636881,0.3239265978336334,0.34110382199287415,0.34110385179519653,"[0.16802573204040527, 0.41248607635498047, 0.3350149691104889, 0.38017964363098145]",0.3713577389717102,0.3890756070613861,0.3890756368637085,"[0.20621564984321594, 0.4638449251651764, 0.37707236409187317, 0.43829798698425293]"
20,0.030854446265238818,0.018113916378741286,0.021797488067061343,0.32363009452819824,0.34077900648117065,0.34077900648117065,"[0.1674460768699646, 0.4103086292743683, 0.33532291650772095, 0.38144272565841675]",0.3707565665245056,0.38829076290130615,0.38829076290130615,"[0.20605610311031342, 0.459688276052475, 0.3774631917476654, 0.4398186504840851]"
21,0.027449169125733787,0.01643623528566132,0.019231051439969817,0.32372236251831055,0.3409200608730316,0.3409200608730316,"[0.1671624332666397, 0.41182583570480347, 0.3365624248981476, 0.379338800907135]",0.371723473072052,0.38946136832237244,0.3894613981246948,"[0.2053890824317932, 0.4627477526664734, 0.379856675863266, 0.4389004707336426]"
22,0.02563744929374744,0.015343997108994435,0.017965450656135737,0.3256170153617859,0.3431328535079956,0.3431328535079956,"[0.1681925356388092, 0.4169591963291168, 0.33580583333969116, 0.3815104365348816]",0.3737395405769348,0.3918316066265106,0.3918316066265106,"[0.20711515843868256, 0.4692858159542084, 0.37726667523384094, 0.44129055738449097]"
23,0.02724341068628198,0.015885502716469144,0.019300659220163704,0.3270055055618286,0.3447123169898987,0.34471234679222107,"[0.16820602118968964, 0.4177893102169037, 0.3367520272731781, 0.3852747082710266]",0.37431126832962036,0.39263349771499634,0.3926335275173187,"[0.2061016857624054, 0.46844571828842163, 0.37776118516921997, 0.44493645429611206]"
24,0.024169530169091607,0.014547467236153905,0.016895796451937787,0.3267422318458557,0.34432756900787354,0.3443275988101959,"[0.16840587556362152, 0.41740328073501587, 0.33738741278648376, 0.38377246260643005]",0.3741375803947449,0.3922045826911926,0.392204612493515,"[0.20715676248073578, 0.4682081639766693, 0.3783380389213562, 0.442847341299057]"
25,0.022680405494327663,0.013770021554346838,0.01579539467917478,0.3262512981891632,0.343740850687027,0.343740850687027,"[0.16815555095672607, 0.4162564277648926, 0.3379051983356476, 0.382688045501709]",0.3724537789821625,0.3902546763420105,0.3902547061443329,"[0.20653820037841797, 0.46555614471435547, 0.37861359119415283, 0.43910717964172363]"
26,0.021073147005029463,0.012840803686185932,0.014652745102490376,0.32586321234703064,0.3431951403617859,0.3431951403617859,"[0.16895507276058197, 0.4156120717525482, 0.3366720676422119, 0.38221362233161926]",0.3727151155471802,0.39038413763046265,0.39038413763046265,"[0.20769494771957397, 0.46517759561538696, 0.3781496286392212, 0.43983834981918335]"
27,0.02058944131421634,0.012471053386041035,0.014353914533127496,0.326648473739624,0.34408706426620483,0.3440870940685272,"[0.16888555884361267, 0.41735708713531494, 0.33833783864974976, 0.38201338052749634]",0.3732687830924988,0.39107584953308105,0.39107587933540344,"[0.20684687793254852, 0.4660775363445282, 0.3802350163459778, 0.4399157166481018]"
28,0.020237676557109428,0.012246765983434082,0.014114293498790715,0.325290709733963,0.34237924218177795,0.34237924218177795,"[0.16910743713378906, 0.41373518109321594, 0.33805570006370544, 0.3802645206451416]",0.3714655041694641,0.38886386156082153,0.3888638913631439,"[0.20709484815597534, 0.4618479013442993, 0.3795836865901947, 0.43733566999435425]"
29,0.019623177680880465,0.011909463920632716,0.01366844568643763,0.3256375193595886,0.3427368700504303,0.3427368998527527,"[0.16948960721492767, 0.41433340311050415, 0.3379577398300171, 0.38076937198638916]",0.37297096848487854,0.3904951512813568,0.3904951512813568,"[0.20819996297359467, 0.4646433889865875, 0.3797164857387543, 0.4393240511417389]"
30,0.017798286785611586,0.011044536050118453,0.012276018686795136,0.32828646898269653,0.34581509232521057,0.34581512212753296,"[0.1700655221939087, 0.41881874203681946, 0.3384192883968353, 0.38584235310554504]",0.375341534614563,0.39334410429000854,0.39334413409233093,"[0.20860320329666138, 0.4692969024181366, 0.37922707200050354, 0.44423896074295044]"
31,0.017438637356914526,0.010787891381448818,0.012044691610596986,0.3291020393371582,0.3466516435146332,0.3466516435146332,"[0.17102211713790894, 0.4211907684803009, 0.3387618660926819, 0.38543346524238586]",0.3756019175052643,0.393512099981308,0.393512099981308,"[0.20947998762130737, 0.4704427123069763, 0.37943917512893677, 0.4430457651615143]"
32,0.016919693764272735,0.010520609076978115,0.011659389188905064,0.3290904760360718,0.34666377305984497,0.34666380286216736,"[0.17086848616600037, 0.4217971861362457, 0.3392024636268616, 0.38449373841285706]",0.3761999011039734,0.39420226216316223,0.39420226216316223,"[0.20947617292404175, 0.4719386696815491, 0.3802182674407959, 0.443166583776474]"
33,0.01612486850347009,0.010088785477731173,0.011080475680389163,0.32797664403915405,0.34518879652023315,0.34518882632255554,"[0.1712934523820877, 0.4181864261627197, 0.3391297161579132, 0.3832969069480896]",0.37512314319610596,0.3928189277648926,0.39281895756721497,"[0.2095857709646225, 0.4685741662979126, 0.3806289732456207, 0.441703736782074]"
34,0.015150585348319359,0.009601804919884348,0.010349682857002843,0.3288971483707428,0.3462550938129425,0.3462551236152649,"[0.17124903202056885, 0.4198056161403656, 0.3402421176433563, 0.3842918276786804]",0.37594643235206604,0.39377331733703613,0.39377331733703613,"[0.2095291018486023, 0.4701107442378998, 0.3815760910511017, 0.442569762468338]"
35,0.01490315152926648,0.009409496567297912,0.010198403179566277,0.32900744676589966,0.34628841280937195,0.34628844261169434,"[0.1717652827501297, 0.4193505346775055, 0.3400273025035858, 0.38488662242889404]",0.37616556882858276,0.3939676582813263,0.3939676880836487,"[0.21000590920448303, 0.47002652287483215, 0.38124480843544006, 0.4433850646018982]"
36,0.014412407895404818,0.009158993102433975,0.009832911286943418,0.3293241262435913,0.3465951085090637,0.3465951085090637,"[0.17206010222434998, 0.41957491636276245, 0.34032225608825684, 0.3853392004966736]",0.37606680393218994,0.39372873306274414,0.39372873306274414,"[0.21070708334445953, 0.469143807888031, 0.38099029660224915, 0.4434260129928589]"
37,0.013925631557003403,0.00890327479368864,0.009473994111171075,0.3294813930988312,0.34668073058128357,0.34668076038360596,"[0.17232532799243927, 0.4194657802581787, 0.34125739336013794, 0.38487708568573]",0.3764374256134033,0.3941313326358795,0.3941313624382019,"[0.21071001887321472, 0.47013139724731445, 0.38189205527305603, 0.44301629066467285]"
38,0.013568595672647158,0.008700716634001363,0.009218237342986655,0.3295786380767822,0.3467673361301422,0.3467673659324646,"[0.17257174849510193, 0.4195725619792938, 0.340983510017395, 0.3851867616176605]",0.3767334222793579,0.3943937420845032,0.39439377188682556,"[0.21114389598369598, 0.47020265460014343, 0.38211750984191895, 0.4434695541858673]"
39,0.013221996400426043,0.0085116385253274,0.008966177087673482,0.32998621463775635,0.34721556305885315,0.34721559286117554,"[0.17280855774879456, 0.4203172028064728, 0.3410840332508087, 0.3857351243495941]",0.37726813554763794,0.39498990774154663,0.39498990774154663,"[0.2114785611629486, 0.4711384177207947, 0.3820466995239258, 0.4444087743759155]"
40,0.012930294646315682,0.00834964660500522,0.008755471281064388,0.3299628496170044,0.347099244594574,0.34709927439689636,"[0.17315340042114258, 0.41992107033729553, 0.3414310812950134, 0.38534578680992126]",0.3771308660507202,0.39475855231285095,0.39475858211517334,"[0.2117704302072525, 0.4705403745174408, 0.38217541575431824, 0.44403716921806335]"
41,0.012729648793508117,0.008231853530136758,0.008613722004771373,0.33030158281326294,0.3474419414997101,0.34744197130203247,"[0.17340992391109467, 0.41999953985214233, 0.3415484130382538, 0.38624849915504456]",0.3775855302810669,0.3952169716358185,0.39521700143814087,"[0.21218018233776093, 0.47087109088897705, 0.38240769505500793, 0.4448830783367157]"
42,0.01246476142356793,0.00808616203584006,0.00842168037592484,0.33029574155807495,0.34741780161857605,0.34741783142089844,"[0.1735278218984604, 0.42038094997406006, 0.3417495787143707, 0.38552457094192505]",0.37753283977508545,0.39513349533081055,0.39513352513313293,"[0.21229974925518036, 0.47100958228111267, 0.382478266954422, 0.4443436861038208]"
43,0.012285713537928624,0.00798103825054869,0.008295194396691895,0.3307299017906189,0.34790682792663574,0.34790685772895813,"[0.17366734147071838, 0.42118948698043823, 0.3420230746269226, 0.386039674282074]",0.37782034277915955,0.3954722583293915,0.39547228813171387,"[0.21228772401809692, 0.4715990722179413, 0.3827105462551117, 0.44468408823013306]"
44,0.012147086501852488,0.007896102984693456,0.008199034981984408,0.3308837413787842,0.34804725646972656,0.34804728627204895,"[0.17386163771152496, 0.421446830034256, 0.342266708612442, 0.38595977425575256]",0.37808698415756226,0.3957550525665283,0.3957550823688507,"[0.21246519684791565, 0.4722488522529602, 0.38295549154281616, 0.44467833638191223]"
45,0.0120350031257028,0.007827305787597424,0.008121350202181027,0.3308369219303131,0.34796783328056335,0.34796786308288574,"[0.1739535629749298, 0.421149343252182, 0.34226372838020325, 0.3859810531139374]",0.378041535615921,0.39567238092422485,0.39567241072654724,"[0.21256095170974731, 0.4718245267868042, 0.3830205798149109, 0.4447600841522217]"
46,0.011945332983953451,0.007771275510425827,0.008059695195714915,0.33101826906204224,0.3481585681438446,0.3481585681438446,"[0.17403919994831085, 0.42132413387298584, 0.34244734048843384, 0.3862624764442444]",0.378257691860199,0.39590397477149963,0.39590397477149963,"[0.21264208853244781, 0.4720383882522583, 0.38324394822120667, 0.44510626792907715]"
